ID," "" Text""",,,,,,
3.02536E+14," ""Click """"<color ChoGGi_red>OK</color>"""" to skip requirements (Warning: may cause issues later on"," untested).""",,,,,
3.02536E+14," ""Part""",,,,,,
3.02536E+14," ""Timer delay removed (may take upto a Sol).""",,,,,,
3.02536E+14," ""Advancement requires""",,,,,,
3.02536E+14," ""Current part""",,,,,,
3.02536E+14," ""Time duration has been set to 0 (you still need to complete the requirements).",,,,,,
,,,,,,,
"Wait for a Sol or two for it to update (should give a popup msg).""",,,,,,,
3.02536E+14," ""Waiting for <green>%s</green> to finish.",,,,,,
,,,,,,,
"Skip it?""",,,,,,,
3.02536E+14," ""%s: all buildings for construction.""",,,,,,
3.02536E+14," ""Added""",,,,,,
3.02536E+14," ""If you need a little boost (or a lotta boost) in research.""",,,,,,
3.02536E+14," ""%s:",,,,,,
"Best hope you picked India as your Mars sponsor...""",,,,,,,
3.02536E+14," ""Max amount in UICity.tech_field list"," you could make the amount larger if you want (an update/mod can add more).""",,,,,
3.02536E+14," ""%s: Research is what I'm doing when I don't know what I'm doing.""",,,,,,
3.02536E+14," ""Doubled the base amount.""",,,,,,
3.02536E+14," ""%s: S M R T""",,,,,,
3.02536E+14," ""BreakThroughs Allowed""",,,,,,
3.02536E+14," ""%s: Nerdgasm""",,,,,,
3.02536E+14," ""All the tech/breakthroughs/mysteries""",,,,,,
3.02536E+14," ""All Tech""",,,,,,
3.02536E+14," ""All the regular tech""",,,,,,
3.02536E+14," ""Researched""",,,,,,
3.02536E+14," ""%s %s tech(s): Unleash your inner Black Monolith Mystery.""",,,,,,
3.02536E+14," ""Select Unlock or Research then select the tech you want. Most mystery tech is locked to that mystery.""",,,,,,
3.02536E+14," ""Just unlocks in the research tree.""",,,,,,
3.02536E+14," ""Unlocks and researchs.""",,,,,,
3.02536E+14," ""If you make this too large then you may get dehydration with open domes.""",,,,,,
3.02536E+14," ""Disable creation of renegades.""",,,,,,
3.02536E+14," ""Remove the """"Worked outside the Dome"""" penalty.""",,,,,,
3.02536E+14," ""The Soylent Option""",,,,,,
3.02536E+14," ""Work""",,,,,,
3.02536E+14," ""Colonist Death Age""",,,,,,
3.02536E+14," ""Building Traits""",,,,,,
3.02536E+14," ""Penalty""",,,,,,
3.02536E+14," ""%s: Whoops somebody broke the rocket"," guess you're stuck on mars.""",,,,,
3.02536E+14," ""%s: Water? Like out of the toilet?""",,,,,,
3.02536E+14," ""Evil Overlord""",,,,,,
3.02536E+14," ""Congratulations! You've been awarded the Childkiller title.",,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
"I think somebody has been playing too much Fallout...""",,,,,,,
3.02536E+14," ""Childkiller""",,,,,,
3.02536E+14," ""It is every citizen's final duty to go into the tanks and become one with all the people.""",,,,,,
3.02536E+14," ""Convert useless meatbags into productive protein.",,,,,,
,,,,,,,
Certain colonists may take some time (traveling in shuttles).,,,,,,,
"This will not effect your applicants/game failure (genocide without reprisal ftw).""",,,,,,,
3.02536E+14," ""Random resource""",,,,,,
3.02536E+14," ""Drops random resource instead of food.""",,,,,,
3.02536E+14," ""Emptied applicants pool.""",,,,,,
3.02536E+14," ""Applicants""",,,,,,
3.02536E+14," ""%s: Added applicants.""",,,,,,
3.02536E+14," ""Add Applicants To Pool""",,,,,,
3.02536E+14," ""Clear Applicant Pool""",,,,,,
3.02536E+14," ""Remove all the applicants currently in the pool (checking this will ignore your list selection).",,,,,,
,,,,,,,
"Current Pool Size: <green>%s</green>""",,,,,,,
3.02536E+14," ""Are you sure you want to fire everyone?""",,,,,,
3.02536E+14," ""Yer outta here!""",,,,,,
3.02536E+14," ""Turn On All Shifts""",,,,,,
3.02536E+14," ""Turn Off All Shifts""",,,,,,
3.02536E+14," ""Early night? Vamos al bar un trago!""",,,,,,
3.02536E+14," ""This will change ALL shifts.""",,,,,,
3.02536E+14," ""Lower = more babies""",,,,,,
3.02536E+14," ""Higher = less babies""",,,,,,
3.02536E+14," """,,,,,,
Look at them, bloody Catholics," filling the bloody world up with bloody people they can't afford to bloody feed.""",,,,,
3.02536E+14," ""Set the minimum comfort needed for birth""",,,,,,
3.02536E+14," ""%s:",,,,,,
"The mill's closed. There's no more work. We're destitute. I'm afraid I have no choice but to sell you all for scientific experiments.""",,,,,,,
3.02536E+14," ""%s: I just love findin' subversives.""",,,,,,
3.02536E+14," ""Make All Renegades""",,,,,,
3.02536E+14," ""Remove All Renegades""",,,,,,
3.02536E+14," ""OK", a limousine that can fly. Now I have seen everything.,,,,,
Really? Have you seen a man eat his own head?,,,,,,,
No.,,,,,,,
So then," you haven't seen everything.""",,,,,,
3.02536E+14," ""Make Renegades""",,,,,,
3.02536E+14," ""%s: Happy as a pig in shit.""",,,,,,
3.02536E+14," ""%s: I love me some corpses.""",,,,,,
3.02536E+14," ""%s:",,,,,,
Oh, give me a home where the Buffalo roam.,,,,,,
Where the Deer and the Antelope play;,,,,,,,
"Where seldom is heard a discouraging word.""",,,,,,,
3.02536E+14," ""%s: Stupid and happy""",,,,,,
3.02536E+14," ""%s: Getting away ain't that easy""",,,,,,
3.02536E+14," ""%s: Free Air""",,,,,,
3.02536E+14," ""%s: A stale piece of bread is better than nothing.",,,,,,
And nothing is better than a big juicey steak.,,,,,,,
"Therefore a stale piece of bread is better than a big juicy steak.""",,,,,,,
3.02536E+14," ""%s: No Shame""",,,,,,
3.02536E+14," ""%s:We've all seen them", on the playground, at the store," walking on the streets.""",,,
3.02536E+14," ""%s: Say"," """"Small umbrella"," small umbrella.""""""",,,,
3.02536E+14," ""%s: There's a voice that keeps on calling me.",,,,,,
Down the road is where I'll always be.,,,,,,,
Maybe tomorrow, I'll find what I call home.,,,,,,
Until tomorrow," you know I'm free to roam.""",,,,,,
3.02536E+14," ""Set Outside Workplace Radius""",,,,,,
3.02536E+14," ""Current distance""",,,,,,
3.02536E+14," ""You may not want to make it too far away unless you turned off suffocation.""",,,,,,
3.02536E+14," ""Uses same code as game to pick death ages.""",,,,,,
3.02536E+14," ""Logan's Run (Novel)""",,,,,,
3.02536E+14," ""Logan's Run (Movie)""",,,,,,
3.02536E+14," ""TNG: Half a Life""",,,,,,
3.02536E+14," ""The Happy Place""",,,,,,
3.02536E+14," ""In Time""",,,,,,
3.02536E+14," ""Set Death Age""",,,,,,
3.02536E+14," ""Usual age is around <green>%s</green>. This doesn't stop colonists from becoming seniors; just death (research ForeverYoung for enternal labour).""",,,,,,
3.02536E+14," ""No lazy good fer nuthins round here""",,,,,,
3.02536E+14," ""Warning: Child will remove specialization.""",,,,,,
3.02536E+14," ""How the game normally works""",,,,,,
3.02536E+14," ""Only set as male or female""",,,,,,
3.02536E+14," ""Colonist Age""",,,,,,
3.02536E+14," ""Colonist Gender""",,,,,,
3.02536E+14," ""Colonist Specialization""",,,,,,
3.02536E+14," ""Colonist Race""",,,,,,
3.02536E+14," ""Colonists traits set""",,,,,,
3.02536E+14," ""Colonist Traits""",,,,,,
3.02536E+14," ""Everyone gets a spec""",,,,,,
3.02536E+14," ""Removes specializations""",,,,,,
3.02536E+14," ""Herrenvolk""",,,,,,
3.02536E+14," ""Schwarzvolk""",,,,,,
3.02536E+14," ""Asiatischvolk""",,,,,,
3.02536E+14," ""Indischvolk""",,,,,,
3.02536E+14," ""S�dost Asiatischvolk""",,,,,,
3.02536E+14," ""Nationalsozialistische Rassenhygiene""",,,,,,
3.02536E+14," ""Defaults to adding traits"," check Remove to remove.""",,,,,
3.02536E+14," ""Use game defaults""",,,,,,
3.02536E+14," ""All Positive Traits""",,,,,,
3.02536E+14," ""All the positive traits...""",,,,,,
3.02536E+14," ""All Negative Traits""",,,,,,
3.02536E+14," ""All the negative traits...""",,,,,,
3.02536E+14," ""All Other Traits""",,,,,,
3.02536E+14," ""All the other traits...""",,,,,,
3.02536E+14," ""All the traits...""",,,,,,
3.02536E+14," ""Random: Each colonist gets three positive and three negative traits (if it picks same traits then you won't get all six).""",,,,,,
3.02536E+14," ""Check to remove traits""",,,,,,
3.02536E+14," ""All Stats""",,,,,,
3.02536E+14," ""Fill""",,,,,,
3.02536E+14," ""Set Stats Of All Colonists""",,,,,,
3.02536E+14," ""Fill: Stat bar filled to 100",,,,,,
Max: 100000 (choose fill to reset),,,,,,,
,,,,,,,
"Warning: Disable births or else...""",,,,,,,
3.02536E+14," ""Colonist Move Speed""",,,,,,
3.02536E+14," ""Select a workplace or training building.""",,,,,,
3.02536E+14," ""Toggled traits""",,,,,,
3.02536E+14," ""Fired workers""",,,,,,
3.02536E+14," ""For""",,,,,,
3.02536E+14," ""Select traits and click Ok to toggle status.""",,,,,,
3.02536E+14," ""Fire Workers""",,,,,,
3.02536E+14," ""Will also fire workers with the traits from all <green>%s</green>.""",,,,,,
3.02536E+14," ""No More Earthsick""",,,,,,
3.02536E+14," ""Colonists will never become Earthsick (and removes any when you enable this).""",,,,,,
3.02536E+14," ""Traits: Restrict For Selected Building Type""",,,,,,
3.02536E+14," ""Select a building and use this to only allow workers with certain traits to work there (block will override).""",,,,,,
3.02536E+14," ""Traits: Block For Selected Building Type""",,,,,,
3.02536E+14," ""Select a building and use this to block workers with certain traits from working there (overrides restrict).""",,,,,,
3.02536E+14," ""Turns selected/moused over colonist into food (between 1-5)"," or shows a list with choices.""",,,,,
3.02536E+14," ""Colonists Move Speed""",,,,,,
3.02536E+14," ""How fast colonists will move.""",,,,,,
3.02536E+14," ""Add Or Remove Applicants""",,,,,,
3.02536E+14," ""Add random applicants to the passenger pool (has option to remove all).""",,,,,,
3.02536E+14," ""Fire All Colonists!""",,,,,,
3.02536E+14," ""Fires everyone from every job.""",,,,,,
3.02536E+14," ""Set All Work Shifts""",,,,,,
3.02536E+14," ""Set all shifts on or off (able to cancel).""",,,,,,
3.02536E+14," ""Add Specialization To All""",,,,,,
3.02536E+14," ""If Colonist has no Specialization then add a random one""",,,,,,
3.02536E+14," ""Visit Fail Penalty""",,,,,,
3.02536E+14," ""Renegade Creation Toggle""",,,,,,
3.02536E+14," ""Set Renegade Status""",,,,,,
3.02536E+14," ""Morale Always Max""",,,,,,
3.02536E+14," ""Colonists always max morale (will effect birthing rates).",,,,,,
"Only works on colonists that have yet to spawn (maybe).""",,,,,,,
3.02536E+14," ""Chance Of Sanity Damage""",,,,,,
3.02536E+14," ""Disable colonists taking sanity damage from certain events.""",,,,,,
3.02536E+14," ""University Grad Remove Idiot""",,,,,,
3.02536E+14," ""When colonist graduates this will remove idiot trait.""",,,,,,
3.02536E+14," ""Chance Of Negative Trait""",,,,,,
3.02536E+14," ""Colonists Starve""",,,,,,
3.02536E+14," ""Positive Playground""",,,,,,
3.02536E+14," ""Set Age New""",,,,,,
3.02536E+14," ""This will make all newly arrived and born colonists a certain age.""",,,,,,
3.02536E+14," ""Set Age""",,,,,,
3.02536E+14," ""This will make all colonists a certain age.""",,,,,,
3.02536E+14," ""Set Gender New""",,,,,,
3.02536E+14," ""This will make all newly arrived and born colonists a certain gender.""",,,,,,
3.02536E+14," ""Set Gender""",,,,,,
3.02536E+14," ""This will make all colonists a certain gender.""",,,,,,
3.02536E+14," ""Set Specialization New""",,,,,,
3.02536E+14," ""This will make all newly arrived colonists a certain specialization (children and spec = black cube).""",,,,,,
3.02536E+14," ""Set Specialization""",,,,,,
3.02536E+14," ""This will make all colonists a certain specialization.""",,,,,,
3.02536E+14," ""Set Race New""",,,,,,
3.02536E+14," ""This will make all newly arrived and born colonists a certain race.""",,,,,,
3.02536E+14," ""Set Race""",,,,,,
3.02536E+14," ""This will make all colonists a certain race.""",,,,,,
3.02536E+14," ""Set Traits New""",,,,,,
3.02536E+14," ""This will make all newly arrived and born colonists have certain traits.""",,,,,,
3.02536E+14," ""Set Traits""",,,,,,
3.02536E+14," ""Choose traits for all colonists.""",,,,,,
3.02536E+14," ""Change the stats of all colonists (health/sanity/comfort/morale).",,,,,,
,,,,,,,
"Not permanent.""",,,,,,,
3.02536E+14," ""Change the age at which colonists die (applies to newly arrived and born colonists as well).""",,,,,,
3.02536E+14," ""I'm afraid it could be 9/11 times 1","000.""",,,,,
3.02536E+14," ""InfoPanel Dialog""",,,,,,
3.02536E+14," ""Center the InfoPanel dialog (selection panel).""",,,,,,
3.02536E+14," ""Random mini missions that happen while playing.""",,,,,,
3.02536E+14," ""Skip Story Bits""",,,,,,
3.02536E+14," ""When a story bit appears; always select first option after slight delay.""",,,,,,
3.02536E+14," ""Like %s", but this shows hex positioning (offset or map," change in settings).""",,,,
3.02536E+14," ""Follow Mouse Grid Position""",,,,,,
3.02536E+14," ""Type of positioning to show.""",,,,,,
3.02536E+14," ""Set the radius used for <green>%s</green> examining.""",,,,,,
3.02536E+14," ""Toggle""",,,,,,
3.02536E+14," ""Override Condition Prereqs""",,,,,,
3.02536E+14," ""All storybit/negotiation/etc options are enabled.""",,,,,,
3.02536E+14," ""Switch between FPS", ms, and off.,,,,
This is temporary," use Options>Video>Framerate Counter to permanently save it.""",,,,,,
3.02536E+14," ""125 = 47251 hex spots.""",,,,,,
3.02536E+14," ""Delay""",,,,,,
3.02536E+14," ""Delay in ms between updating paths (0 to update every other render).""",,,,,,
3.02536E+14," ""Delay isn't a valid class.""",,,,,,
3.02536E+14," ""Loading Screen Log""",,,,,,
3.02536E+14," ""Be able to see the console log (and other dialogs) during the loading screen.",,,,,,
,,,,,,,
"Warning: Leave """"Welcome to Mars"""" msg onscreen till map is loaded.""",,,,,,,
3.02536E+14," ""Show Grid Small""",,,,,,
3.02536E+14," ""Small (use Disable to hide).""",,,,,,
3.02536E+14," ""Use the selected object.""",,,,,,
3.02536E+14," ""Display a story without sending a context object.""",,,,,,
3.02536E+14," ""Choose a random <green>%s</green> to be the context for this storybit.""",,,,,,
3.02536E+14," ""Show a list of terrain textures used in current map.""",,,,,,
3.02536E+14," ""Test a CSV for malformed strings (can cause freezing when loaded normally).""",,,,,,
3.02536E+14," ""CSV Path""",,,,,,
3.02536E+14," ""Enter the path to the CSV file you want to test (defaults to mine as an example).",,,,,,
You can edit the CSV then run this again without having to restart the game.,,,,,,,
"
302535920001162, Test Columns""",,,,,,,
3.02536E+14," ""Reports any columns above the normal amount (5).",,,,,,
Columns are added by commas (," ). Surround the entire string with """""""" to use them.",,,,,,
,,,,,,,
Try to increase or decrease the number if not enough or too many errors show up.,,,,,,,
"For the value enter either """"<green>true</green>"""" (to use 5) or a number.",,,,,,,
,,,,,,,
"You need my HelperMod installed to be able to use this.""",,,,,,,
3.02536E+14," ""Visible Objects""",,,,,,
3.02536E+14," ""Shows list of objects rendered in the current frame.""",,,,,,
3.02536E+14," ""Building Path Markers""",,,,,,
3.02536E+14," ""Show inside waypoints colonists take to move around (not all buildings).""",,,,,,
3.02536E+14," ""Examine Persist Errors""",,,,,,
3.02536E+14," ""Shows an examine dialog with any persist errors when saving.""",,,,,,
3.02536E+14," ""View All Entities""",,,,,,
3.02536E+14," ""Loads a blank map and places all entities in it.""",,,,,,
3.02536E+14," ""This will change to a new map"," anything unsaved will be lost!""",,,,,
3.02536E+14," ""Material Properties""",,,,,,
3.02536E+14," ""Shows list of material settings/.dds files for use with .mtl files.""",,,,,,
3.02536E+14," ""Shows a list of particles you can use on the selected obj.""",,,,,,
3.02536E+14," ""Follow Mouse Grid Size""",,,,,,
3.02536E+14," ""Sets the size of the Building/Flight grid.""",,,,,,
3.02536E+14," ""Follow Mouse Grid Trans""",,,,,,
3.02536E+14," ""How transparent the Building/Flight grid is.""",,,,,,
3.02536E+14," ""Test activate a story bit.""",,,,,,
3.02536E+14," ""Group""",,,,,,
3.02536E+14," ""Game Time""",,,,,,
3.02536E+14," ""Sound FX""",,,,,,
3.02536E+14," ""Show Grid Square""",,,,,,
3.02536E+14," ""Square (use Disable to hide.""",,,,,,
3.02536E+14," ""Show Grid 45 Square""",,,,,,
3.02536E+14," ""Square 45 (use Disable to hide).""",,,,,,
3.02536E+14," ""Show Grid Hex""",,,,,,
3.02536E+14," ""Hex (use Disable to hide).""",,,,,,
3.02536E+14," ""Show Grid Disable""",,,,,,
3.02536E+14," ""Hide the white ground grids.""",,,,,,
3.02536E+14," ""DTM Slots Display""",,,,,,
3.02536E+14," ""Show DTM slots display""",,,,,,
3.02536E+14," ""Toggle Render""",,,,,,
3.02536E+14," ""Toggle rendering certain stuff.""",,,,,,
3.02536E+14," ""Toggled: %s = %s""",,,,,,
3.02536E+14," ""Nothing is deleted unless you check this.""",,,,,,
3.02536E+14," ""Delete Saved Games""",,,,,,
3.02536E+14," ""Shows a list of saved games"," and allows you to delete more than one at a time.""",,,,,
3.02536E+14," ""This is <color ChoGGi_red>permanent!</color>""",,,,,,
3.02536E+14," ""Deleted <color ChoGGi_red>%s</color> saved games.""",,,,,,
3.02536E+14," ""Path Markers""",,,,,,
3.02536E+14," ""Debug FX""",,,,,,
3.02536E+14," ""Reload LUA""",,,,,,
3.02536E+14," ""Flatten height has been choosen <green>%s</green>"," press shortcut again to update buildable.""",,,,,
3.02536E+14," ""Flattening has been stopped"," now updating buildable.""",,,,,
3.02536E+14," ""isn't an object?",,,,,,
"Sounds like a borked save; send me the file and I'll take a look""",,,,,,,
3.02536E+14," ""This will delete all <yellow>%s</yellow> of <color ChoGGi_red>%s</color>""",,,,,,
3.02536E+14," ""Yes"," I want to delete all: <color ChoGGi_red>%s</color>""",,,,,
3.02536E+14," ""No"," I need to backup my save first (like I should've done before clicking something called """"<green>Delete All</green>"""").""",,,,,
3.02536E+14," ""Anim State""",,,,,,
3.02536E+14," ""Set Anim State""",,,,,,
3.02536E+14," ""Current State: <green>%s</green>""",,,,,,
3.02536E+14," ""Choose Map""",,,,,,
3.02536E+14," ""This <color ChoGGi_red>%s</color> doesn't have GetPath function"," something is probably borked.""",,,,,
3.02536E+14," ""Doesn't seem to be an object that moves.""",,,,,,
3.02536E+14," ""Pathing""",,,,,,
3.02536E+14," ""Doesn't work that well.""",,,,,,
3.02536E+14," ""Remove Waypoints""",,,,,,
3.02536E+14," ""Remove waypoints from the map and reset colours (select any object type to remove them all).""",,,,,,
3.02536E+14," ""Skip Flags""",,,,,,
3.02536E+14," ""Doesn't add the little flags"," just lines and spheres (good for larger maps).""",,,,,
3.02536E+14," ""Reloads code from any enabled mods (excluding ECM/Lib).""",,,,,,
3.02536E+14," ""(see Path Markers to mark more than one at a time).""",,,,,,
3.02536E+14," ""Toggle showing FX debug info in console.""",,,,,,
3.02536E+14," ""Particles""",,,,,,
3.02536E+14," ""Terrain Flatten Toggle""",,,,,,
3.02536E+14," ""Use the shortcut to turn this on as it will use where your cursor is as the height to flatten to.",,,,,,
,,,,,,,
"Use Shift + Arrow keys to change the height/radius.""",,,,,,,
3.02536E+14," ""Entity Spots Toggle""",,,,,,
3.02536E+14," ""Toggle showing attachment spots on selected object.""",,,,,,
3.02536E+14," ""Measure Tool""",,,,,,
3.02536E+14," ""Measures stuff (press again to remove the lines).""",,,,,,
3.02536E+14," ""Object Cloner""",,,,,,
3.02536E+14," ""Clones selected/moused over object to current mouse position (should probably use the shortcut key rather than this menu item).""",,,,,,
3.02536E+14," ""Anim State Set""",,,,,,
3.02536E+14," ""Make selected object dance on command.""",,,,,,
3.02536E+14," ""Anim Debug Toggle""",,,,,,
3.02536E+14," ""Attaches text to each object showing animation info (or just to selected object).""",,,,,,
3.02536E+14," ""Maps paths in real time""",,,,,,
3.02536E+14," ""Shows the selected unit path or show a list to add/remove paths for rovers", drones, colonists," or shuttles.""",,,
3.02536E+14," ""Close Dialogs""",,,,,,
3.02536E+14," ""Close any dialogs opened by ECM (Examine", Object Editor, Change Colours," etc...).""",,,
3.02536E+14," ""Manipulate objects (selected or under mouse cursor)""",,,,,,
3.02536E+14," ""Entity Spawner""",,,,,,
3.02536E+14," ""Shows list of entity objects with option to spawn at mouse cursor.""",,,,,,
3.02536E+14," ""Clears console history display.""",,,,,,
3.02536E+14," ""Toggle Editor""",,,,,,
3.02536E+14," ""Some sort of editor the devs left buried in code.",,,,,,
Select object(s) then hold ctrl/shift/alt and drag mouse.,,,,,,,
click+drag for multiple selection.,,,,,,,
,,,,,,,
It's not as if domes need to be where you placed them (people will just ignore if you move the domes all to one place for that airy mars look).,,,,,,,
,,,,,,,
,,,,,,,
<color ChoGGi_red>WARNING</color>: Buggy! I kinda got it working," but expect issues!""",,,,,,
3.02536E+14," ""Open In Ged Object Editor""",,,,,,
3.02536E+14," ""Shows some info about the object"," and so on. Some buttons may make camera wonky (use Game>Camera>Reset).""",,,,,
3.02536E+14," ""Delete All Of Selected Object""",,,,,,
3.02536E+14," ""Will ask for confirmation beforehand (will not delete domes).""",,,,,,
3.02536E+14," ""Delete Object(s)""",,,,,,
3.02536E+14," ""Deletes selected object or object under mouse cursor (most objs"," not all).""",,,,,
3.02536E+14," ""Opens the object examiner for the selected or moused-over obj.",,,,,,
"Use <green>%s</green> to show a list of all objects in a radius around cursor.""",,,,,,,
3.02536E+14," ""Change Map""",,,,,,
3.02536E+14," ""Change map (options to pick commander", sponsor, etc...,,,,
,,,,,,,
"Attention: If you get yellow ground areas; just load it again or try %s.""",,,,,,,
3.02536E+14," ""Particles Reload""",,,,,,
3.02536E+14," ""Reloads particles from """"<green>Data/Particles</green>""""...""",,,,,,
3.02536E+14," ""Toggle Building Grid""",,,,,,
3.02536E+14," ""Show a hex grid around mouse:",,,,,,
Green = pass/build, Yellow = no pass/build,,,,,,
Blue = pass/no build," Red = no pass/no build.""",,,,,,
3.02536E+14," ""Drone Wasp Move Speed""",,,,,,
3.02536E+14," ""Drone Battery Cap""",,,,,,
3.02536E+14," ""Change the capacity of drone batteries.""",,,,,,
3.02536E+14," ""Check this to reset settings.""",,,,,,
3.02536E+14," ""Launch Fuel Per Rocket""",,,,,,
3.02536E+14," ""Change how much fuel rockets need to launch.""",,,,,,
3.02536E+14," ""Rockets Ignore Fuel""",,,,,,
3.02536E+14," ""Rockets don't need fuel to launch.""",,,,,,
3.02536E+14," ""Max Export Amount""",,,,,,
3.02536E+14," ""Change how many rares per rocket you can export.""",,,,,,
3.02536E+14," ""Set ShuttleHub Shuttle Capacity""",,,,,,
3.02536E+14," ""Drone Rock To Concrete Speed""",,,,,,
3.02536E+14," ""Drone Move Speed""",,,,,,
3.02536E+14," ""RC Move Speed""",,,,,,
3.02536E+14," ""added""",,,,,,
3.02536E+14," ""packed""",,,,,,
3.02536E+14," ""Set Rover Charge Radius""",,,,,,
3.02536E+14," ""Set Rover Work Radius""",,,,,,
3.02536E+14," ""Set DroneHub Work Radius""",,,,,,
3.02536E+14," ""base speed""",,,,,,
3.02536E+14," ""Upgraded""",,,,,,
3.02536E+14," ""apply tech unlocks""",,,,,,
3.02536E+14," ""Current amount""",,,,,,
3.02536E+14," ""Change Amount Of Drones""",,,,,,
3.02536E+14," ""Drones in hub""",,,,,,
3.02536E+14," ""Drone prefabs""",,,,,,
3.02536E+14," ""Pack Drones""",,,,,,
3.02536E+14," ""Check this to pack drone(s) into prefabs (number can be higher than attached drones).""",,,,,,
3.02536E+14," ""Set Drone Factory Build Speed""",,,,,,
3.02536E+14," ""%s: Well", if jacking on'll make strangers think I'm cool," I'll do it!""",,,,
3.02536E+14," ""If you set this amount larger then a building's """"<green>Storage</green>"""" amount then the drones will NOT pick up storage (See: Fixes>%s).""",,,,,,
3.02536E+14," ""Somewhere above 1000 will delete the save (when it's full)""",,,,,,
3.02536E+14," ""Drones can carry <green>%s</green> items.""",,,,,,
3.02536E+14," ""Set Drone Carry Capacity""",,,,,,
3.02536E+14," ""Max: 1000.""",,,,,,
3.02536E+14," ""DroneHubs can control <green>%s</green> drones.""",,,,,,
3.02536E+14," ""Set DroneHub Drone Capacity""",,,,,,
3.02536E+14," ""RC Rovers can control <green>%s</green> drones.""",,,,,,
3.02536E+14," ""Set RC Rover Drone Capacity""",,,,,,
3.02536E+14," ""somewhere above 2000 will delete the save (when it's full)""",,,,,,
3.02536E+14," ""Set RC Transport Capacity""",,,,,,
3.02536E+14," ""somewhere above 1000 may delete the save (when it's full)""",,,,,,
3.02536E+14," ""Set Cargo Shuttle Capacity""",,,,,,
3.02536E+14," ""Set Cargo Shuttle Speed""",,,,,,
3.02536E+14," ""Work Radius RC Rover""",,,,,,
3.02536E+14," ""Change RC Rover drone radius (this ignores slider).""",,,,,,
3.02536E+14," ""Work Radius DroneHub""",,,,,,
3.02536E+14," ""Change DroneHub drone radius (this ignores slider).""",,,,,,
3.02536E+14," ""How long it takes drones to convert rock to concrete.""",,,,,,
3.02536E+14," ""How fast drones will move.""",,,,,,
3.02536E+14," ""Change Amount of Drones in Hub""",,,,,,
3.02536E+14," ""Select a DroneHub then change the amount of drones in said hub (dependent on prefab amount).""",,,,,,
3.02536E+14," ""DroneFactory Build Speed""",,,,,,
3.02536E+14," ""Change how fast drone factories build drones.""",,,,,,
3.02536E+14," ""Drone Battery Infinite""",,,,,,
3.02536E+14," ""Drone Build Speed""",,,,,,
3.02536E+14," ""Instant build/repair when resources are ready.""",,,,,,
3.02536E+14," ""Drone Repair Supply Leak Speed""",,,,,,
3.02536E+14," ""Change amount drones can carry.""",,,,,,
3.02536E+14," ""Change amount of shuttles per shuttlehub.""",,,,,,
3.02536E+14," ""Change capacity of shuttles.""",,,,,,
3.02536E+14," ""Change speed of shuttles.""",,,,,,
3.02536E+14," ""RC Set Charging Distance""",,,,,,
3.02536E+14," ""Distance from power lines that rovers can charge.""",,,,,,
3.02536E+14," ""How fast RCs will move.""",,,,,,
3.02536E+14," ""RC Instant Resource Transfer""",,,,,,
3.02536E+14," ""Make it instantly gather/transfer resources.""",,,,,,
3.02536E+14," ""RC Storage Capacity""",,,,,,
3.02536E+14," ""Change amount of resources RC Transports/Constructors can carry.""",,,,,,
3.02536E+14," ""Battery""",,,,,,
3.02536E+14," ""Grid Info""",,,,,,
3.02536E+14," ""List objects in grids (air", electricity," and water).""",,,,
3.02536E+14," ""Hide""",,,,,,
3.02536E+14," ""Workers""",,,,,,
3.02536E+14," ""Building Info""",,,,,,
3.02536E+14," ""Shows info about building in text above it.""",,,,,,
3.02536E+14," ""<left_click>*2 to toggle text (updates every second).""",,,,,,
3.02536E+14," ""Locked From Resupply View""",,,,,,
3.02536E+14," ""Worker Capacity""",,,,,,
3.02536E+14," ""Updated""",,,,,,
3.02536E+14," ""Storage Mechanized Depots Temp""",,,,,,
3.02536E+14," ""Amount Per Click""",,,,,,
3.02536E+14," ""Weight Per Item""",,,,,,
3.02536E+14," ""Price Per Item""",,,,,,
3.02536E+14," ""Edit value for each setting you wish to change then press OK to save.""",,,,,,
3.02536E+14," ""Added prefabs to <green>%s</green> buildings.""",,,,,,
3.02536E+14," ""Something you'd like to see added?""",,,,,,
3.02536E+14," ""Laggy with lots of colonists.""",,,,,,
3.02536E+14," ""Select something to monitor.""",,,,,,
3.02536E+14," ""Are you sure you want to launch an empty rocket?""",,,,,,
3.02536E+14," ""Launch rocket to Mars.""",,,,,,
3.02536E+14," ""Yamato Hasshin!""",,,,,,
3.02536E+14," ""Set Rocket Cargo Capacity""",,,,,,
3.02536E+14," ""Instant""",,,,,,
3.02536E+14," ""Original""",,,,,,
3.02536E+14," ""Half of Original""",,,,,,
3.02536E+14," ""%s: 88 MPH""",,,,,,
3.02536E+14," ""Rocket Travel Time""",,,,,,
3.02536E+14," ""%s: Long pig sardines""",,,,,,
3.02536E+14," ""Set Colonist Capacity""",,,,,,
3.02536E+14," ""You need to select a building that has workers.""",,,,,,
3.02536E+14," ""Above a thousand is laggy (above 60K may crash).""",,,,,,
3.02536E+14," ""<green>%s</green> capacity is now <yellow>%s</yellow>.""",,,,,,
3.02536E+14," ""You need to select a building that has capacity (colonists/air/water/elec).""",,,,,,
3.02536E+14," ""You need to select something that has space for visitors (services/trainingbuildings).""",,,,,,
